Taxon,SpeciesGroup,decimalLatitude,decimalLongitude,Rate
Phlegmariurus hartwegianus,hartwegianus,-12.5,-72.5,0.145
Phlegmariurus hartwegianus,hartwegianus,8.52833,-71.25038,0.145
Phlegmariurus hartwegianus,hartwegianus,10.25,-66.4167,0.145
Phlegmariurus hartwegianus,hartwegianus,-20.7,-64.333,0.145
Phlegmariurus hartwegianus,hartwegianus,10.5667,-64.25,0.145
Phlegmariurus hartwegianus,hartwegianus,-32.8667,-55.7933,0.145
Phlegmariurus heteroclitus,aqualupianus,-4.084167,-79.227778,0.102
Phlegmariurus heteroclitus,aqualupianus,-4.083333,-79.166667,0.102
Phlegmariurus heteroclitus,aqualupianus,-4.08333,-79.16666,0.102
Phlegmariurus heteroclitus,aqualupianus,-5,-78,0.102
Phlegmariurus heteroclitus,aqualupianus,-6.68333,-77.78333,0.102
Phlegmariurus hippurideus,dichotomus,17,-96.5,0.113
Phlegmariurus hippurideus,dichotomus,17.12602,-95.99201,0.113
Phlegmariurus hippurideus,dichotomus,17.41,-95.98,0.113
Phlegmariurus hippurideus,dichotomus,16.5,-92.5,0.113
Phlegmariurus hippurideus,dichotomus,14.1333,-89.0167,0.113
Phlegmariurus hippurideus,dichotomus,14.55,-88.683333,0.113
Phlegmariurus hippurideus,dichotomus,10,-84.8333,0.113
Phlegmariurus hippurideus,dichotomus,9.6667,-84,0.113
Phlegmariurus hippurideus,dichotomus,10.0114,-83.9519,0.113
Phlegmariurus hippurideus,dichotomus,9.675878,-83.901209,0.113
Phlegmariurus hippurideus,dichotomus,9.683069,-83.900394,0.113
Phlegmariurus hippurideus,dichotomus,9.655698,-83.889021,0.113
Phlegmariurus hippurideus,dichotomus,9.615361,-83.856972,0.113
Phlegmariurus hippurideus,dichotomus,9.62,-83.85,0.113
Phlegmariurus hippurideus,dichotomus,9.63,-83.84,0.113
Phlegmariurus hippurideus,dichotomus,9.6183,-83.8169,0.113
Phlegmariurus hippurideus,dichotomus,9.616667,-83.811111,0.113
Phlegmariurus hippurideus,dichotomus,9.61,-83.81,0.113
Phlegmariurus hippurideus,dichotomus,9.5651,-83.753,0.113
Phlegmariurus hippurideus,dichotomus,9.57,-83.75,0.113
Phlegmariurus hippurideus,dichotomus,9.555742,-83.723403,0.113
Phlegmariurus hippurideus,dichotomus,9.55,-83.72,0.113
Phlegmariurus hippurideus,dichotomus,9.448611,-83.534722,0.113
Phlegmariurus hippurideus,dichotomus,9.44,-83.53,0.113
Phlegmariurus hippurideus,dichotomus,9.45,-83.51,0.113
Phlegmariurus hippurideus,dichotomus,9.451952,-83.500829,0.113
Phlegmariurus hippurideus,dichotomus,9.309167,-83.122778,0.113
Phlegmariurus hippurideus,dichotomus,-9.23,-83.088889,0.113
Phlegmariurus hippurideus,dichotomus,9.211218,-83.06789,0.113
Phlegmariurus hippurideus,dichotomus,9.2,-83.05,0.113
Phlegmariurus hippurideus,dichotomus,9.296944,-82.984167,0.113
Phlegmariurus hippurideus,dichotomus,9.108889,-82.888333,0.113
Phlegmariurus hippurideus,dichotomus,9.083333,-82.866667,0.113
Phlegmariurus hippurideus,dichotomus,9.1,-82.866667,0.113
Phlegmariurus hippurideus,dichotomus,9.03,-82.81,0.113
Phlegmariurus hippurideus,dichotomus,9.025278,-82.807222,0.113
Phlegmariurus hippurideus,dichotomus,8.81666,-82.55,0.113
Phlegmariurus hippurideus,dichotomus,8.823333,-82.541667,0.113
Phlegmariurus hippurideus,dichotomus,8.81305,-82.53388,0.113
Phlegmariurus hippurideus,dichotomus,8.816667,-82.533333,0.113
Phlegmariurus hippurideus,dichotomus,8.85,-82.533333,0.113
Phlegmariurus hippurideus,dichotomus,8.78333,-82.53333,0.113
Phlegmariurus hippurideus,dichotomus,8.81666,-82.53333,0.113
Phlegmariurus hippurideus,dichotomus,8.842778,-82.526667,0.113
Phlegmariurus hippurideus,dichotomus,8.507188,-80.102665,0.113
Phlegmariurus hippurideus,dichotomus,-4.08874,-79.65455,0.113
Phlegmariurus hippurideus,dichotomus,-4.1667,-79.5,0.113
Phlegmariurus hippurideus,dichotomus,-2.81666,-79.18333,0.113
Phlegmariurus hippurideus,dichotomus,-4.116981,-79.167644,0.113
Phlegmariurus hippurideus,dichotomus,-4.4756,-79.1633,0.113
Phlegmariurus hippurideus,dichotomus,-4.38333,-79.13333,0.113
Phlegmariurus hippurideus,dichotomus,-2.88333,-79.13333,0.113
Phlegmariurus hippurideus,dichotomus,-2.88,-79.13,0.113
Phlegmariurus hippurideus,dichotomus,-3.97,-79.12,0.113
Phlegmariurus hippurideus,dichotomus,-3.966667,-79.116667,0.113
Phlegmariurus hippurideus,dichotomus,-3.96666,-79.11666,0.113
Phlegmariurus hippurideus,dichotomus,-4.61666,-79.03333,0.113
Phlegmariurus hippurideus,dichotomus,-3,-79,0.113
Phlegmariurus hippurideus,dichotomus,-0.55,-78.7,0.113
Phlegmariurus hippurideus,dichotomus,0.3667,-78.4167,0.113
Phlegmariurus hippurideus,dichotomus,0.370979,-78.414389,0.113
Phlegmariurus hippurideus,dichotomus,-6.11833,-78.38777,0.113
Phlegmariurus hippurideus,dichotomus,-1.30527,-78.37194,0.113
Phlegmariurus hippurideus,dichotomus,-1.4628,-78.1869,0.113
Phlegmariurus hippurideus,dichotomus,0.75,-78.0833,0.113
Phlegmariurus hippurideus,dichotomus,-0.9876,-78.070171,0.113
Phlegmariurus hippurideus,dichotomus,0.33,-78.05,0.113
Phlegmariurus hippurideus,dichotomus,-5,-78,0.113
Phlegmariurus hippurideus,dichotomus,-2.5,-78,0.113
Phlegmariurus hippurideus,dichotomus,-0.67,-77.87,0.113
Phlegmariurus hippurideus,dichotomus,-6.782767,-77.805433,0.113
Phlegmariurus hippurideus,dichotomus,0.58,-77.65,0.113
Phlegmariurus hippurideus,dichotomus,0.58333,-77.65,0.113
Phlegmariurus hippurideus,dichotomus,1.145,-77.334167,0.113
Phlegmariurus hippurideus,dichotomus,1.166667,-77.25,0.113
Phlegmariurus hippurideus,dichotomus,1.16667,-77.25,0.113
Phlegmariurus hippurideus,dichotomus,1.187455,-77.156814,0.113
Phlegmariurus hippurideus,dichotomus,1.163333,-77.115833,0.113
Phlegmariurus hippurideus,dichotomus,1.16333,-77.1158,0.113
Phlegmariurus hippurideus,dichotomus,1.13778,-77.0917,0.113
Phlegmariurus hippurideus,dichotomus,1.137778,-77.091667,0.113
Phlegmariurus hippurideus,dichotomus,19.989159,-76.836319,0.113
Phlegmariurus hippurideus,dichotomus,19.989166,-76.836098,0.113
Phlegmariurus hippurideus,dichotomus,2.5,-76.8333,0.113
Phlegmariurus hippurideus,dichotomus,1.93111,-76.6211,0.113
Phlegmariurus hippurideus,dichotomus,18.046439,-76.578915,0.113
Phlegmariurus hippurideus,dichotomus,6.466667,-76.083333,0.113
Phlegmariurus hippurideus,dichotomus,6.339667,-75.644133,0.113
Phlegmariurus hippurideus,dichotomus,-11.245428,-75.523603,0.113
Phlegmariurus hippurideus,dichotomus,-10.432778,-75.456389,0.113
Phlegmariurus hippurideus,dichotomus,-10.649722,-75.292778,0.113
Phlegmariurus hippurideus,dichotomus,-10.61666,-75.28333,0.113
Phlegmariurus hippurideus,dichotomus,-11.5,-75,0.113
Phlegmariurus hippurideus,dichotomus,3.985833,-74.335278,0.113
Phlegmariurus hippurideus,dichotomus,4.64833,-74.3236,0.113
Phlegmariurus hippurideus,dichotomus,5,-74.16667,0.113
Phlegmariurus hippurideus,dichotomus,3.918056,-74.099444,0.113
Phlegmariurus hippurideus,dichotomus,3.91806,-74.0994,0.113
Phlegmariurus hippurideus,dichotomus,4.586667,-74.063333,0.113
Phlegmariurus hippurideus,dichotomus,4.58667,-74.0633,0.113
Phlegmariurus hippurideus,dichotomus,18.3758,-74.0289,0.113
Phlegmariurus hippurideus,dichotomus,18.375833,-74.028889,0.113
Phlegmariurus hippurideus,dichotomus,5.14056,-73.9633,0.113
Phlegmariurus hippurideus,dichotomus,4.816964,-73.941309,0.113
Phlegmariurus hippurideus,dichotomus,5.571444,-73.932694,0.113
Phlegmariurus hippurideus,dichotomus,5.351222,-73.926778,0.113
Phlegmariurus hippurideus,dichotomus,4.791944,-73.913889,0.113
Phlegmariurus hippurideus,dichotomus,4.791007,-73.909142,0.113
Phlegmariurus hippurideus,dichotomus,4.792096,-73.908332,0.113
Phlegmariurus hippurideus,dichotomus,4.53333,-73.7214,0.113
Phlegmariurus hippurideus,dichotomus,4.533354,-73.721336,0.113
Phlegmariurus hippurideus,dichotomus,5.12329,-73.68686,0.113
Phlegmariurus hippurideus,dichotomus,5.704178,-73.456489,0.113
Phlegmariurus hippurideus,dichotomus,3.90116,-73.07337,0.113
Phlegmariurus hippurideus,dichotomus,3.901155,-73.073369,0.113
Phlegmariurus hippurideus,dichotomus,4.1,-72.908889,0.113
Phlegmariurus hippurideus,dichotomus,7.260556,-72.76,0.113
Phlegmariurus hippurideus,dichotomus,7.26056,-72.76,0.113
Phlegmariurus hippurideus,dichotomus,5.743944,-72.696833,0.113
Phlegmariurus hippurideus,dichotomus,5.741444,-72.683333,0.113
Phlegmariurus hippurideus,dichotomus,6.2875,-72.5756,0.113
Phlegmariurus hippurideus,dichotomus,6.2875,-72.575556,0.113
Phlegmariurus hippurideus,dichotomus,-12.5,-72.5,0.113
Phlegmariurus hippurideus,dichotomus,18.9756,-72.4903,0.113
Phlegmariurus hippurideus,dichotomus,6.63722,-72.2747,0.113
Phlegmariurus hippurideus,dichotomus,6.32222,-72.2667,0.113
Phlegmariurus hippurideus,dichotomus,-12.97944,-72.03583,0.113
Phlegmariurus hippurideus,dichotomus,18.68,-71.78,0.113
Phlegmariurus hippurideus,dichotomus,-13.185247,-71.588447,0.113
Phlegmariurus hippurideus,dichotomus,-13.17494,-71.587182,0.113
Phlegmariurus hippurideus,dichotomus,18.22,-71.47,0.113
Phlegmariurus hippurideus,dichotomus,18.83,-70.75,0.113
Phlegmariurus hippurideus,dichotomus,18.68,-70.58,0.113
Phlegmariurus hippurideus,dichotomus,-13.66194,-70.47888,0.113
Phlegmariurus hippurideus,dichotomus,9.516667,-70.1,0.113
Phlegmariurus hippurideus,dichotomus,-15,-70,0.113
Phlegmariurus hippurideus,dichotomus,10.1667,-69.8333,0.113
Phlegmariurus hippurideus,dichotomus,-15.18333,-68.76666,0.113
Phlegmariurus hippurideus,dichotomus,-14.72,-68.4172,0.113
Phlegmariurus hippurideus,dichotomus,-16.32,-68.12,0.113
Phlegmariurus hippurideus,dichotomus,-16.15,-68.12,0.113
Phlegmariurus hippurideus,dichotomus,-16.133333,-68.116667,0.113
Phlegmariurus hippurideus,dichotomus,-16.1,-68.06666,0.113
Phlegmariurus hippurideus,dichotomus,-15.5,-68,0.113
Phlegmariurus hippurideus,dichotomus,-16.28,-67.82,0.113
Phlegmariurus hippurideus,dichotomus,-16.28333,-67.81666,0.113
Phlegmariurus hippurideus,dichotomus,-17.3833,-66.15,0.113
Phlegmariurus hippurideus,dichotomus,-17.17,-65.88,0.113
Phlegmariurus hippurideus,dichotomus,-17.133333,-65.816667,0.113
Phlegmariurus hippurideus,dichotomus,-17.468505,-65.276593,0.113
Phlegmariurus hippurideus,dichotomus,5.22,-61.3,0.113
Phlegmariurus hippurideus,dichotomus,5.4267,-60.48,0.113
Phlegmariurus hoffmannii,reflexus,9.57,-83.75,0.194
Phlegmariurus hoffmannii,reflexus,9.8333,-83.75,0.194
Phlegmariurus hoffmannii,reflexus,10.01,-83.75,0.194
Phlegmariurus hoffmannii,reflexus,9.556345,-83.723733,0.194
Phlegmariurus hoffmannii,reflexus,9.55,-83.72,0.194
Phlegmariurus hoffmannii,reflexus,9.906384,-83.680715,0.194
Phlegmariurus hoffmannii,reflexus,9.260833,-83.080278,0.194
Phlegmariurus hoffmannii,reflexus,9.27,-83.03,0.194
Phlegmariurus hoffmannii,reflexus,9.15,-82.9,0.194
Phlegmariurus hoffmannii,reflexus,9.196944,-82.8825,0.194
Phlegmariurus homocarpus,linifolius,10.13,-84.11,0.186
Phlegmariurus homocarpus,linifolius,9.398611,-83.169444,0.186
Phlegmariurus homocarpus,linifolius,9.025,-82.961114,0.186
Phlegmariurus homocarpus,linifolius,9.025,-82.961113,0.186
Phlegmariurus homocarpus,linifolius,8.833333,-82.533333,0.186
Phlegmariurus homocarpus,linifolius,-1.5833,-79.0833,0.186
Phlegmariurus homocarpus,linifolius,0.3667,-78.4167,0.186
Phlegmariurus homocarpus,linifolius,2.433333,-76.516667,0.186
Phlegmariurus hypogaeus,crassus,-6.3333,-80,0.272
Phlegmariurus hypogaeus,crassus,-3.3,-79.13,0.272
Phlegmariurus hypogaeus,crassus,-0.86113,-78.85504,0.272
Phlegmariurus hypogaeus,crassus,-0.15304,-78.7811,0.272
Phlegmariurus hypogaeus,crassus,-0.9,-78.71666,0.272
Phlegmariurus hypogaeus,crassus,-1.96848,-78.71594,0.272
Phlegmariurus hypogaeus,crassus,-0.1667,-78.6667,0.272
Phlegmariurus hypogaeus,crassus,-0.66666,-78.5,0.272
Phlegmariurus hypogaeus,crassus,-0.66666,-78.36666,0.272
Phlegmariurus hypogaeus,crassus,-0.783333,-78.35,0.272
Phlegmariurus hypogaeus,crassus,-0.75,-78.33333,0.272
Phlegmariurus hypogaeus,crassus,-1.216667,-78.3,0.272
Phlegmariurus hypogaeus,crassus,-0.510295,-78.269731,0.272
Phlegmariurus hypogaeus,crassus,0.13333,-78.26666,0.272
Phlegmariurus hypogaeus,crassus,0.21666,-78.26666,0.272
Phlegmariurus hypogaeus,crassus,-0.7,-78.25,0.272
Phlegmariurus hypogaeus,crassus,-0.616667,-78.166667,0.272
Phlegmariurus hypogaeus,crassus,-0.483333,-78.15,0.272
Phlegmariurus hypogaeus,crassus,-0.433333,-78.15,0.272
Phlegmariurus hypogaeus,crassus,-0.33,-78.12,0.272
Phlegmariurus hypogaeus,crassus,-0.33333,-78.11666,0.272
Phlegmariurus hypogaeus,crassus,0.7404,-78.04865,0.272
Phlegmariurus hypogaeus,crassus,0.083333,-77.983333,0.272
Phlegmariurus hypogaeus,crassus,0.78333,-77.95,0.272
Phlegmariurus hypogaeus,crassus,0.63,-77.92,0.272
Phlegmariurus hypogaeus,crassus,0.683333,-77.9,0.272
Phlegmariurus hypogaeus,crassus,0.684136,-77.877125,0.272
Phlegmariurus hypogaeus,crassus,0.67,-77.87,0.272
Phlegmariurus hypogaeus,crassus,0.666667,-77.866667,0.272
Phlegmariurus hypogaeus,crassus,0.66666,-77.86666,0.272
Phlegmariurus hypogaeus,crassus,0.7,-77.666667,0.272
Phlegmariurus hypogaeus,crassus,0.7,-77.66666,0.272
Phlegmariurus hystrix,crassus,0.668303235,-78.83291334,0.27
Phlegmariurus hystrix,crassus,-1.324833,-78.371,0.27
Phlegmariurus hystrix,crassus,-1.783333,-78.366667,0.27
Phlegmariurus hystrix,crassus,-0.96666,-78.36666,0.27
Phlegmariurus hystrix,crassus,-1.166667,-78.266667,0.27
Phlegmariurus hystrix,crassus,-1.4628,-78.1869,0.27
Phlegmariurus hystrix,crassus,-0.323137,-78.159072,0.27
Phlegmariurus hystrix,crassus,-0.320756,-78.157536,0.27
Phlegmariurus hystrix,crassus,-0.321715,-78.155862,0.27
Phlegmariurus hystrix,crassus,-0.323097,-78.147073,0.27
Phlegmariurus hystrix,crassus,-0.321724,-78.146601,0.27
Phlegmariurus hystrix,crassus,-0.322305,-78.146491,0.27
Phlegmariurus hystrix,crassus,-0.320136,-78.1457,0.27
Phlegmariurus hystrix,crassus,-0.319342,-78.145121,0.27
Phlegmariurus hystrix,crassus,-0.3187,-78.14501,0.27
Phlegmariurus hystrix,crassus,-0.33333,-78.11666,0.27
Phlegmariurus hystrix,crassus,0.116667,-77.983333,0.27
Phlegmariurus hystrix,crassus,0.11666,-77.95,0.27
Phlegmariurus hystrix,crassus,0.66666,-77.86666,0.27
Phlegmariurus hystrix,crassus,-0.566667,-77.716667,0.27
Phlegmariurus hystrix,crassus,-0.71666,-77.71666,0.27
Phlegmariurus hystrix,crassus,-0.56666,-77.71666,0.27
Phlegmariurus hystrix,crassus,-0.583333,-77.65,0.27
Phlegmariurus hystrix,crassus,-0.58333,-77.65,0.27
Phlegmariurus hystrix,crassus,0.56666,-77.65,0.27
Phlegmariurus hystrix,crassus,-0.56666,-77.63333,0.27
Phlegmariurus hystrix,crassus,0.61666,-77.61666,0.27
Phlegmariurus hystrix,crassus,1.06683,-77.35384,0.27
Phlegmariurus hystrix,crassus,0.98675,-77.295333,0.27
Phlegmariurus hystrix,crassus,1.13778,-77.0917,0.27
Phlegmariurus hystrix,crassus,1.49361,-76.95528,0.27
Phlegmariurus hystrix,crassus,1.93111,-76.6211,0.27
Phlegmariurus hystrix,crassus,4.07,-76.506111,0.27
Phlegmariurus hystrix,crassus,5.1275,-76.0581,0.27
Phlegmariurus hystrix,crassus,5.1275,-76.058056,0.27
Phlegmariurus intermedius,acerosus,0.7404,-78.04865,0.105
Phlegmariurus intermedius,acerosus,9.3333,-63,0.105
Phlegmariurus intermedius,acerosus,-19.63100284,-43.8896109,0.105
Phlegmariurus intermedius,acerosus,-19.627222,-43.889444,0.105
Phlegmariurus intermedius,acerosus,-20.092278,-43.472806,0.105
Phlegmariurus intermedius,acerosus,-18.6084843,-43.37957539,0.105
Phlegmariurus intermedius,acerosus,-18.604722,-43.379444,0.105
Phlegmariurus intermedius,acerosus,-18.398694,-43.347944,0.105
Phlegmariurus intermedius,acerosus,-18.424222,-43.315556,0.105
Phlegmariurus intermedius,acerosus,-18.205778,-43.308083,0.105
Phlegmariurus intermedius,acerosus,-11,-42,0.105
Phlegmariurus intermedius,acerosus,-13.25,-41.92,0.105
Phlegmariurus intermedius,acerosus,-13.25,-41.916667,0.105
Phlegmariurus intermedius,acerosus,-13.316667,-41.866667,0.105
Phlegmariurus intermedius,acerosus,-20.603611,-41.184444,0.105
Phlegmariurus intermedius,acerosus,-20.60742223,-41.18442832,0.105
Phlegmariurus intermedius,acerosus,-20.519167,-41.100556,0.105
Phlegmariurus intermedius,acerosus,-20.521111,-41.097222,0.105
Phlegmariurus intermedius,acerosus,-20,-40.75,0.105
Phlegmariurus itambensis,ruber,-18,-44,0.161
Phlegmariurus itambensis,ruber,-17.905444,-43.770139,0.161
Phlegmariurus itambensis,ruber,-18.397778,-43.344167,0.161
Phlegmariurus kuesteri,crassus,-6.3333,-80,0.234
Phlegmariurus kuesteri,crassus,-4.38,-79.12,0.234
Phlegmariurus kuesteri,crassus,-4.383333,-79.116667,0.234
Phlegmariurus kuesteri,crassus,-4.4,-79.1,0.234
Phlegmariurus kuesteri,crassus,-4.383333,-79.1,0.234
Phlegmariurus kuesteri,crassus,-8.116667,-79.016667,0.234
Phlegmariurus kuesteri,crassus,-3.2,-78.78333,0.234
Phlegmariurus kuesteri,crassus,-3.2,-78.78,0.234
Phlegmariurus kuesteri,crassus,-3,-78.683333,0.234
Phlegmariurus kuesteri,crassus,-3,-78.666667,0.234
Phlegmariurus kuesteri,crassus,-3.033333,-78.633333,0.234
Phlegmariurus kuesteri,crassus,-2.56255,-78.00575,0.234
Phlegmariurus lindenii,lindenii,-2.203817,-79.897453,0.105
Phlegmariurus lindenii,lindenii,-2.71666,-79.2,0.105
Phlegmariurus lindenii,lindenii,-0.1667,-78.6667,0.105
Phlegmariurus lindenii,lindenii,-0.229497,-78.524278,0.105
Phlegmariurus lindenii,lindenii,-1.25,-78.5,0.105
Phlegmariurus lindenii,lindenii,0.3667,-78.4167,0.105
Phlegmariurus lindenii,lindenii,-1.221667,-78.304444,0.105
Phlegmariurus lindenii,lindenii,-1.21666,-78.3,0.105
Phlegmariurus lindenii,lindenii,-1.15,-78.3,0.105
Phlegmariurus lindenii,lindenii,-0.33,-78.22,0.105
Phlegmariurus lindenii,lindenii,-0.333333,-78.216667,0.105
Phlegmariurus lindenii,lindenii,-0.33333,-78.21666,0.105
Phlegmariurus lindenii,lindenii,-1.4628,-78.1869,0.105
Phlegmariurus lindenii,lindenii,-0.53333,-78.15,0.105
Phlegmariurus lindenii,lindenii,-0.26666,-78.15,0.105
Phlegmariurus lindenii,lindenii,-0.33,-78.12,0.105
Phlegmariurus lindenii,lindenii,-0.33333,-78.11666,0.105
Phlegmariurus lindenii,lindenii,0.75,-78.0833,0.105
Phlegmariurus lindenii,lindenii,0.73333,-78.06666,0.105
Phlegmariurus lindenii,lindenii,0.08333,-77.98333,0.105
Phlegmariurus lindenii,lindenii,4.816667,-75.483333,0.105
Phlegmariurus lindenii,lindenii,6.089444,-73.23,0.105
Phlegmariurus linifolius,linifolius,17.6667,-100,0.183
Phlegmariurus linifolius,linifolius,20.43333,-98.33333,0.183
Phlegmariurus linifolius,linifolius,20.005,-97.5874,0.183
Phlegmariurus linifolius,linifolius,20.037639,-97.572861,0.183
Phlegmariurus linifolius,linifolius,20.0164,-97.5558,0.183
Phlegmariurus linifolius,linifolius,20.0342,-97.5556,0.183
Phlegmariurus linifolius,linifolius,20.0203,-97.5447,0.183
Phlegmariurus linifolius,linifolius,20.02,-97.5347,0.183
Phlegmariurus linifolius,linifolius,20.0086,-97.5053,0.183
Phlegmariurus linifolius,linifolius,18.848333,-97.105,0.183
Phlegmariurus linifolius,linifolius,19.4,-97,0.183
Phlegmariurus linifolius,linifolius,18.708333,-96.983333,0.183
Phlegmariurus linifolius,linifolius,19.383333,-96.971667,0.183
Phlegmariurus linifolius,linifolius,19.591667,-96.805556,0.183
Phlegmariurus linifolius,linifolius,19.3333,-96.6667,0.183
Phlegmariurus linifolius,linifolius,17.72502,-96.552594,0.183
Phlegmariurus linifolius,linifolius,17.639167,-96.431389,0.183
Phlegmariurus linifolius,linifolius,17.25,-94.6125,0.183
Phlegmariurus linifolius,linifolius,17.25,-94.6,0.183
Phlegmariurus linifolius,linifolius,17.266667,-94.583333,0.183
Phlegmariurus linifolius,linifolius,17.266667,-94.566667,0.183
Phlegmariurus linifolius,linifolius,17.266667,-94.556667,0.183
Phlegmariurus linifolius,linifolius,17.276667,-94.556667,0.183
Phlegmariurus linifolius,linifolius,17.266667,-94.541667,0.183
Phlegmariurus linifolius,linifolius,16.81308,-93.37142,0.183
Phlegmariurus linifolius,linifolius,16.92,-93.29,0.183
Phlegmariurus linifolius,linifolius,15,-91.9167,0.183
Phlegmariurus linifolius,linifolius,14.75,-91.6667,0.183
Phlegmariurus linifolius,linifolius,16.093055,-91.636667,0.183
Phlegmariurus linifolius,linifolius,15.6667,-91.5833,0.183
Phlegmariurus linifolius,linifolius,14.6667,-91.25,0.183
Phlegmariurus linifolius,linifolius,15.7422,-90.1792,0.183
Phlegmariurus linifolius,linifolius,15.6667,-90,0.183
Phlegmariurus linifolius,linifolius,16.8333,-90,0.183
Phlegmariurus linifolius,linifolius,15.5,-89,0.183
Phlegmariurus linifolius,linifolius,16.8333,-88.9167,0.183
Phlegmariurus linifolius,linifolius,16.8333,-88.5,0.183
Phlegmariurus linifolius,linifolius,15.5,-88.21666,0.183
Phlegmariurus linifolius,linifolius,14.15,-87.85,0.183
Phlegmariurus linifolius,linifolius,14.5833,-87.6667,0.183
Phlegmariurus linifolius,linifolius,15.73333,-87.45,0.183
Phlegmariurus linifolius,linifolius,15.6667,-87,0.183
Phlegmariurus linifolius,linifolius,13.41666,-86.55,0.183
Phlegmariurus linifolius,linifolius,14.8364,-86.4556,0.183
Phlegmariurus linifolius,linifolius,13.258056,-86.255,0.183
Phlegmariurus linifolius,linifolius,13.033333,-85.916667,0.183
Phlegmariurus linifolius,linifolius,13.566667,-85.683333,0.183
Phlegmariurus linifolius,linifolius,12.9167,-85.6667,0.183
Phlegmariurus linifolius,linifolius,13.75,-85.5833,0.183
Phlegmariurus linifolius,linifolius,10.956944,-85.1375,0.183
Phlegmariurus linifolius,linifolius,10.95,-85.13,0.183
Phlegmariurus linifolius,linifolius,10,-84.8333,0.183
Phlegmariurus linifolius,linifolius,10.3,-84.8,0.183
Phlegmariurus linifolius,linifolius,10.35,-84.8,0.183
Phlegmariurus linifolius,linifolius,10.71,-84.8,0.183
Phlegmariurus linifolius,linifolius,10.894444,-84.788889,0.183
Phlegmariurus linifolius,linifolius,10.89,-84.78,0.183
Phlegmariurus linifolius,linifolius,10.316111,-84.711667,0.183
Phlegmariurus linifolius,linifolius,13.96,-84.7,0.183
Phlegmariurus linifolius,linifolius,13.96666,-84.7,0.183
Phlegmariurus linifolius,linifolius,10.5,-84.5,0.183
Phlegmariurus linifolius,linifolius,12.283333,-84.016667,0.183
Phlegmariurus linifolius,linifolius,10.419444,-84.013889,0.183
